id,song,song_rank,line_idx,word_idx,word_text,issue_type,issue_label,severity,is_derivative,start,end,duration,gap_from_prev,line_text,word_source,section_type,root_cause_hint,repair_suggestion
didn-t-forget-jesus_L59_W1_duration_undersize,didn-t-forget-jesus,30,59,1,didn’t,duration_undersize,duration 0.020s < 0.04s,warning,False,287.18,287.2,0.02,,I didn’t forget Jesus,transcription,refrain,unknown_undersize,manual_review
didn-t-forget-jesus_L65_W0_duration_undersize,didn-t-forget-jesus,30,65,0,Jesus.,duration_undersize,duration 0.001s < 0.04s,warning,False,305.856,305.857,0.001,,Jesus.,vocal_onset_only,outro,unknown_undersize,manual_review
electric-pulse_L0_W2_gap_from_prev,electric-pulse,8,0,2,flickering,gap_from_prev,gap 0.76s from previous word,warning,False,18.059,18.98,0.921,0.759,"Electric pulse, flickering light",whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L1_W4_gap_from_prev,electric-pulse,8,1,4,the,gap_from_prev,gap 0.96s from previous word,warning,False,25.824,26.32,0.496,0.964,Awakening the shadows of the night (night),whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L2_W2_gap_from_prev,electric-pulse,8,2,2,secrets,gap_from_prev,gap 1.78s from previous word,warning,False,32.736,33.237,0.501,1.776,"Silent whispers, secrets untold",whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L3_W6_gap_from_prev,electric-pulse,8,3,6,(ooooh),gap_from_prev,gap 1.09s from previous word,warning,False,42.8,44.0,1.2,1.088,A universe of wonder to behold (ooooh),transcription,verse,independent_gap,fix_inversion_first
electric-pulse_L4_W5_gap_from_prev,electric-pulse,8,4,5,in,gap_from_prev,gap 0.66s from previous word,warning,False,62.32,63.18,0.86,0.66,"What is this  heart, beating in time",transcription,verse,independent_gap,fix_inversion_first
electric-pulse_L5_W4_gap_from_prev,electric-pulse,8,5,4,a,gap_from_prev,gap 0.54s from previous word,warning,False,68.46,69.44,0.98,0.54,"A symphony of thoughts, a rhythm divine (divine)",transcription,verse,independent_gap,fix_inversion_first
electric-pulse_L7_W1_gap_from_prev,electric-pulse,8,7,1,fears,gap_from_prev,gap 1.43s from previous word,warning,False,80.992,82.32,1.328,1.432,Confronting fears that cause me pain,whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L8_W4_gap_from_prev,electric-pulse,8,8,4,alive,gap_from_prev,gap 3.49s from previous word,warning,False,97.94,98.24,0.3,3.491,"(Oh-oh-oh-oh-oh) I'm awake, I'm alive (alive)",transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L9_W4_gap_from_prev,electric-pulse,8,9,4,(fied),gap_from_prev,gap 0.82s from previous word,warning,False,102.98,103.28,0.3,0.82,"Feel the surge, electrified (fied)",transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L10_W2_gap_from_prev,electric-pulse,8,10,2,a,gap_from_prev,gap 13.54s from previous word,high,False,106.752,107.243,0.491,13.541,(Oh-oh-oh-oh-oh) I'm a spark in the night (the night),whisper_plus_vocal_onset,chorus,independent_gap,fix_inversion_first
electric-pulse_L10_W7_gap_from_prev,electric-pulse,8,10,7,(the,gap_from_prev,gap 1.59s from previous word,warning,False,110.944,112.444,1.5,1.594,(Oh-oh-oh-oh-oh) I'm a spark in the night (the night),whisper_plus_vocal_onset,chorus,independent_gap,fix_inversion_first
electric-pulse_L10_W8_gap_from_prev,electric-pulse,8,10,8,night),gap_from_prev,gap 8.08s from previous word,high,False,120.52,120.82,0.3,8.076,(Oh-oh-oh-oh-oh) I'm a spark in the night (the night),transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L12_W4_gap_from_prev,electric-pulse,8,12,4,together,gap_from_prev,gap 0.73s from previous word,warning,False,136.288,137.488,1.2,0.728,"Fragments of dreams, piecing together",whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L13_W4_gap_from_prev,electric-pulse,8,13,4,forever,gap_from_prev,gap 2.30s from previous word,warning,False,143.797,145.04,1.243,2.297,"A mosaic of emotions, forever (forever)",whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L14_W1_gap_from_prev,electric-pulse,8,14,1,the,gap_from_prev,gap 3.19s from previous word,warning,False,149.728,150.08,0.352,3.188,Unraveling the mysteries of the soul,whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L15_W1_gap_from_prev,electric-pulse,8,15,1,the,gap_from_prev,gap 0.56s from previous word,warning,False,155.285,156.4,1.115,0.565,"Embracing the unknown, letting go (ooooh)",whisper_plus_vocal_onset,verse,independent_gap,fix_inversion_first
electric-pulse_L15_W3_gap_from_prev,electric-pulse,8,15,3,letting,gap_from_prev,gap 0.74s from previous word,warning,False,158.34,159.24,0.9,0.74,"Embracing the unknown, letting go (ooooh)",transcription,verse,independent_gap,fix_inversion_first
electric-pulse_L15_W5_gap_from_prev,electric-pulse,8,15,5,(ooooh),gap_from_prev,gap 2.46s from previous word,warning,False,162.9,164.4,1.5,2.46,"Embracing the unknown, letting go (ooooh)",transcription,verse,independent_gap,fix_inversion_first
electric-pulse_L16_W5_gap_from_prev,electric-pulse,8,16,5,(alive),gap_from_prev,gap 1.26s from previous word,warning,False,170.037,171.537,1.5,1.257,"(Oh-oh-oh-oh-oh) I'm awake, I'm alive (alive)",whisper_plus_vocal_onset,chorus,independent_gap,fix_inversion_first
electric-pulse_L17_W0_duration_undersize,electric-pulse,8,17,0,Feel,duration_undersize,duration 0.040s < 0.04s,warning,False,173.56,173.6,0.04,,"Feel the surge, electrified (fied)",transcription,chorus,unknown_undersize,manual_review
electric-pulse_L17_W4_gap_from_prev,electric-pulse,8,17,4,(fied),gap_from_prev,gap 0.93s from previous word,warning,False,176.747,177.4,0.653,0.927,"Feel the surge, electrified (fied)",whisper_plus_vocal_onset,chorus,independent_gap,fix_inversion_first
electric-pulse_L18_W8_gap_from_prev,electric-pulse,8,18,8,night),gap_from_prev,gap 5.76s from previous word,high,False,190.0,190.3,0.3,5.76,(Oh-oh-oh-oh-oh) I'm a spark in the night (the night),transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L19_W0_duration_undersize,electric-pulse,8,19,0,Shattering,duration_undersize,duration 0.040s < 0.04s,warning,False,188.512,188.552,0.04,,"Shattering boundaries, taking flight",whisper_plus_vocal_onset,chorus,unknown_undersize,manual_review
electric-pulse_L24_W5_gap_from_prev,electric-pulse,8,24,5,(alive),gap_from_prev,gap 3.42s from previous word,warning,False,215.96,216.26,0.3,3.42,"(Oh-oh-oh-oh-oh) I'm awake, I'm alive (alive)",transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L25_W4_gap_from_prev,electric-pulse,8,25,4,(fied),gap_from_prev,gap 1.82s from previous word,warning,False,221.94,222.35,0.41,1.82,"Feel the surge, electrified (fied)",transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L26_W7_gap_from_prev,electric-pulse,8,26,7,(the,gap_from_prev,gap 1.16s from previous word,warning,False,228.72,229.92,1.2,1.163,(Oh-oh-oh-oh-oh) I'm a spark in the night (the night),transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L26_W8_gap_from_prev,electric-pulse,8,26,8,night),gap_from_prev,gap 7.30s from previous word,high,False,237.22,237.52,0.3,7.3,(Oh-oh-oh-oh-oh) I'm a spark in the night (the night),transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L27_W0_duration_undersize,electric-pulse,8,27,0,Shattering,duration_undersize,duration 0.040s < 0.04s,warning,False,232.747,232.787,0.04,,"Shattering boundaries, taking -",whisper_plus_vocal_onset,chorus,unknown_undersize,manual_review
electric-pulse_L28_W0_duration_undersize,electric-pulse,8,28,0,(Oh-oh-oh-oh-oh),duration_undersize,duration 0.023s < 0.04s,warning,False,250.9,250.923,0.023,,"(Oh-oh-oh-oh-oh) I'm awake, I'm alive (alive)",interpolated,chorus,interpolated_undersize,re_estimate
electric-pulse_L28_W5_gap_from_prev,electric-pulse,8,28,5,(alive),gap_from_prev,gap 1.96s from previous word,warning,False,254.432,254.883,0.451,1.957,"(Oh-oh-oh-oh-oh) I'm awake, I'm alive (alive)",vocal_onset_only,chorus,independent_gap,fix_inversion_first
electric-pulse_L29_W0_duration_undersize,electric-pulse,8,29,0,Feel,duration_undersize,duration 0.010s < 0.04s,warning,False,254.883,254.893,0.01,,"Feel the surge, electrified (fied)",interpolated,chorus,interpolated_undersize,re_estimate
electric-pulse_L29_W1_duration_undersize,electric-pulse,8,29,1,the,duration_undersize,duration 0.010s < 0.04s,warning,False,254.893,254.903,0.01,,"Feel the surge, electrified (fied)",interpolated,chorus,interpolated_undersize,re_estimate
electric-pulse_L29_W2_duration_undersize,electric-pulse,8,29,2,"surge,",duration_undersize,duration 0.010s < 0.04s,warning,False,254.903,254.913,0.01,,"Feel the surge, electrified (fied)",interpolated,chorus,interpolated_undersize,re_estimate
electric-pulse_L29_W3_duration_undersize,electric-pulse,8,29,3,electrified,duration_undersize,duration 0.010s < 0.04s,warning,False,254.913,254.923,0.01,,"Feel the surge, electrified (fied)",interpolated,chorus,interpolated_undersize,re_estimate
electric-pulse_L30_W7_gap_from_prev,electric-pulse,8,30,7,(the,gap_from_prev,gap 28.00s from previous word,high,False,255.74,256.08,0.34,28.0,(Oh-oh-oh-oh-oh) I'm a spark in the night (the night),transcription,chorus,independent_gap,fix_inversion_first
electric-pulse_L31_W1_gap_from_prev,electric-pulse,8,31,1,"boundaries,",gap_from_prev,gap 2.02s from previous word,warning,False,262.336,263.16,0.824,2.016,"Shattering boundaries, taking flight",whisper_plus_vocal_onset,chorus,independent_gap,fix_inversion_first
freedom_L1_W1_gap_from_prev,freedom,13,1,1,they,gap_from_prev,gap 1.58s from previous word,warning,False,19.883,20.2,0.317,1.583,Daily they seek me as if they were a nation that practiced righteousness,whisper_plus_vocal_onset,spoken_word,independent_gap,fix_inversion_first
freedom_L6_W1_gap_from_prev,freedom,13,6,1,peace,gap_from_prev,gap 0.81s from previous word,warning,False,42.667,43.02,0.353,0.807,Saying peace when there is no peace,whisper_plus_vocal_onset,spoken_word,independent_gap,fix_inversion_first
freedom_L12_W5_gap_from_prev,freedom,13,12,5,the,gap_from_prev,gap 1.24s from previous word,warning,False,65.08,65.3,0.22,1.24,This is the temple of the LORD,transcription,spoken_word,independent_gap,fix_inversion_first
freedom_L20_W1_gap_from_prev,freedom,13,20,1,still,gap_from_prev,gap 0.57s from previous word,warning,False,88.448,89.14,0.692,0.568,I’m still here and so is God,whisper_plus_vocal_onset,pre-hook,independent_gap,fix_inversion_first
freedom_L46_W1_gap_from_prev,freedom,13,46,1,still,gap_from_prev,gap 0.81s from previous word,warning,False,161.04,161.76,0.72,0.814,I’m still here and so is God,transcription,pre-hook,independent_gap,fix_inversion_first
freedom_L48_W5_duration_undersize,freedom,13,48,5,free,duration_undersize,duration 0.040s < 0.04s,warning,False,170.34,170.38,0.04,,The truth has set me free,transcription,hook,unknown_undersize,manual_review
freedom_L50_W5_duration_undersize,freedom,13,50,5,free,duration_undersize,duration 0.040s < 0.04s,warning,False,170.06,170.1,0.04,,The truth will set you free,transcription,hook,unknown_undersize,manual_review
freedom_L51_W0_duration_undersize,freedom,13,51,0,"Freedom,",duration_undersize,duration 0.040s < 0.04s,warning,False,168.952,168.992,0.04,,"Freedom, freedom, freedom",interpolated,hook,interpolated_undersize,re_estimate
freedom_L54_W4_gap_from_prev,freedom,13,54,4,you,gap_from_prev,gap 3.91s from previous word,warning,False,180.021,181.32,1.299,3.909,The truth will set you free,whisper_plus_vocal_onset,hook,independent_gap,fix_inversion_first
freedom_L54_W5_gap_from_prev,freedom,13,54,5,free,gap_from_prev,gap 3.56s from previous word,warning,False,184.885,185.47,0.585,3.565,The truth will set you free,whisper_plus_vocal_onset,hook,independent_gap,fix_inversion_first
freedom_L56_W8_duration_undersize,freedom,13,56,8,that,duration_undersize,duration 0.040s < 0.04s,warning,False,189.3,189.34,0.04,,"But that’s not God, we know for sure that God’s impartial",whisper_plus_vocal_onset,verse,unknown_undersize,manual_review
freedom_L65_W9_duration_undersize,freedom,13,65,9,clear,duration_undersize,duration 0.040s < 0.04s,warning,False,214.0,214.04,0.04,,Our past is not dishonored it’s fulfilled and conscience clear,transcription,verse,unknown_undersize,manual_review
freedom_L67_W11_duration_undersize,freedom,13,67,11,seen,duration_undersize,duration 0.040s < 0.04s,warning,False,217.36,217.4,0.04,,I won’t force change but name the things that I have seen,transcription,verse,unknown_undersize,manual_review
freedom_L73_W1_duration_undersize,freedom,13,73,1,"freedom,",duration_undersize,duration 0.040s < 0.04s,warning,False,234.56,234.6,0.04,,"Freedom, freedom, freedom",transcription,hook,unknown_undersize,manual_review
freedom_L76_W0_duration_undersize,freedom,13,76,0,The,duration_undersize,duration 0.040s < 0.04s,warning,False,243.38,243.42,0.04,,The truth will set you free,transcription,hook,unknown_undersize,manual_review
freedom_L79_W2_gap_from_prev,freedom,13,79,2,"freedom,",gap_from_prev,gap 0.78s from previous word,warning,False,253.639,253.939,0.3,0.779,"Freedom, freedom, freedom,",whisper_plus_vocal_onset,hook,independent_gap,fix_inversion_first
freedom_L80_W0_duration_undersize,freedom,13,80,0,The,duration_undersize,duration 0.001s < 0.04s,warning,False,253.939,253.94,0.001,,The truth will set you free,transcription,hook,unknown_undersize,manual_review
freedom_L82_W3_gap_from_prev,freedom,13,82,3,set,gap_from_prev,gap 0.95s from previous word,warning,False,236.533,237.92,1.387,0.953,The truth has set me free,vocal_onset_only,hook,independent_gap,fix_inversion_first
freedom_L82_W4_gap_from_prev,freedom,13,82,4,me,gap_from_prev,gap 0.97s from previous word,warning,False,238.891,239.392,0.501,0.971,The truth has set me free,vocal_onset_only,hook,independent_gap,fix_inversion_first
